"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler"
"SS_00232_STD_F2296","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","232","231","2289","1978-07-13T06:10:20Z","2013-07-09T19:03:29Z","GEOTIFF","1978-07-13T06:10:05Z","1978-07-13T06:10:20Z","65.2221","-153.8137","65.2491","-152.131","65.8748","-154.0792","64.5686","-153.5663","65.1768","-155.4893","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00232_STD_F2296_tif.zip","262.73","-1","0","0","-1"
"SS_00232_STD_F2296","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","232","231","2289","1978-07-13T06:10:20Z","2013-07-09T19:03:25Z","L1","1978-07-13T06:10:05Z","1978-07-13T06:10:20Z","65.2221","-153.8137","65.2491","-152.131","65.8748","-154.0792","64.5686","-153.5663","65.1768","-155.4893","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00232_STD_F2296_h5.zip","306.42","-1","0","0","-1"
"SS_00232_STD_F2307","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","232","231","2300","1978-07-13T06:10:32Z","2013-07-09T18:57:07Z","GEOTIFF","1978-07-13T06:10:17Z","1978-07-13T06:10:32Z","64.6708","-154.9228","64.7116","-153.2726","65.3189","-155.2089","64.0217","-154.6553","64.612","-156.5645","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00232_STD_F2307_tif.zip","262.06","-1","0","0","-1"
"SS_00232_STD_F2307","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","232","231","2300","1978-07-13T06:10:32Z","2013-07-09T18:57:02Z","L1","1978-07-13T06:10:17Z","1978-07-13T06:10:32Z","64.6708","-154.9228","64.7116","-153.2726","65.3189","-155.2089","64.0217","-154.6553","64.612","-156.5645","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00232_STD_F2307_h5.zip","300.96","-1","0","0","-1"
"SS_00380_STD_F1251","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1256","1978-07-23T14:11:19Z","2013-08-07T09:23:46Z","GEOTIFF","1978-07-23T14:11:04Z","1978-07-23T14:11:19Z","62.7795","-149.7781","62.1183","-150.0633","62.705","-148.2905","62.8394","-151.2738","63.4394","-149.4765","NA","ASCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00380_STD_F1251_tif.zip","265.23","-1","0","0","-1"
"SS_00380_STD_F1251","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1256","1978-07-23T14:11:19Z","2013-08-07T09:23:30Z","L1","1978-07-23T14:11:04Z","1978-07-23T14:11:19Z","62.7795","-149.7781","62.1183","-150.0633","62.705","-148.2905","62.8394","-151.2738","63.4394","-149.4765","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00380_STD_F1251_h5.zip","312.44","-1","0","0","-1"
"SS_00380_STD_F1263","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1268","1978-07-23T14:11:31Z","2013-08-07T09:02:08Z","GEOTIFF","1978-07-23T14:11:16Z","1978-07-23T14:11:31Z","63.3768","-150.7857","62.7168","-151.0628","63.3082","-149.2598","63.4301","-152.3193","64.0354","-150.4922","NA","ASCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00380_STD_F1263_tif.zip","264.86","-1","0","0","-1"
"SS_00380_STD_F1263","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1268","1978-07-23T14:11:31Z","2013-08-07T09:02:01Z","L1","1978-07-23T14:11:16Z","1978-07-23T14:11:31Z","63.3768","-150.7857","62.7168","-151.0628","63.3082","-149.2598","63.4301","-152.3193","64.0354","-150.4922","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00380_STD_F1263_h5.zip","323.36","-1","0","0","-1"
"SS_00380_STD_F1275","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1280","1978-07-23T14:11:44Z","2013-08-07T09:28:39Z","GEOTIFF","1978-07-23T14:11:29Z","1978-07-23T14:11:44Z","63.9774","-151.85","63.3124","-152.1068","63.9218","-150.2943","64.0174","-153.4123","64.6411","-151.5772","NA","ASCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00380_STD_F1275_tif.zip","262.48","-1","0","0","-1"
"SS_00380_STD_F1275","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1280","1978-07-23T14:11:44Z","2013-08-07T09:28:32Z","L1","1978-07-23T14:11:29Z","1978-07-23T14:11:44Z","63.9774","-151.85","63.3124","-152.1068","63.9218","-150.2943","64.0174","-153.4123","64.6411","-151.5772","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00380_STD_F1275_h5.zip","314.43","-1","0","0","-1"
"SS_00380_STD_F1287","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1292","1978-07-23T14:11:57Z","2013-08-07T09:26:09Z","GEOTIFF","1978-07-23T14:11:41Z","1978-07-23T14:11:57Z","64.5774","-152.9698","63.9122","-153.2121","64.5307","-151.3751","64.6081","-154.5704","65.2415","-152.7119","NA","ASCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00380_STD_F1287_tif.zip","263","-1","0","0","-1"
"SS_00380_STD_F1287","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1292","1978-07-23T14:11:57Z","2013-08-07T09:26:04Z","L1","1978-07-23T14:11:41Z","1978-07-23T14:11:57Z","64.5774","-152.9698","63.9122","-153.2121","64.5307","-151.3751","64.6081","-154.5704","65.2415","-152.7119","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00380_STD_F1287_h5.zip","308.11","-1","0","0","-1"
"SS_00380_STD_F1299","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1304","1978-07-23T14:12:10Z","2013-08-07T08:46:26Z","GEOTIFF","1978-07-23T14:11:54Z","1978-07-23T14:12:10Z","65.1768","-154.1503","64.5093","-154.372","65.1417","-152.5189","65.1953","-155.7865","65.8433","-153.9137","NA","ASCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00380_STD_F1299_tif.zip","263.58","-1","0","0","-1"
"SS_00380_STD_F1299","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1304","1978-07-23T14:12:10Z","2013-08-07T08:46:19Z","L1","1978-07-23T14:11:54Z","1978-07-23T14:12:10Z","65.1768","-154.1503","64.5093","-154.372","65.1417","-152.5189","65.1953","-155.7865","65.8433","-153.9137","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00380_STD_F1299_h5.zip","313.25","-1","0","0","-1"
"SS_00380_STD_F1310","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1315","1978-07-23T14:12:22Z","2013-08-07T09:03:13Z","GEOTIFF","1978-07-23T14:12:06Z","1978-07-23T14:12:22Z","65.7275","-155.2952","65.0555","-155.4907","65.7063","-153.6334","65.7318","-156.9602","66.3985","-155.0858","NA","ASCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00380_STD_F1310_tif.zip","263.11","-1","0","0","-1"
"SS_00380_STD_F1310","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","380","135","1315","1978-07-23T14:12:22Z","2013-08-07T09:03:07Z","L1","1978-07-23T14:12:06Z","1978-07-23T14:12:22Z","65.7275","-155.2952","65.0555","-155.4907","65.7063","-153.6334","65.7318","-156.9602","66.3985","-155.0858","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00380_STD_F1310_h5.zip","310.16","-1","0","0","-1"
"SS_00447_STD_F2318","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2310","1978-07-28T06:45:53Z","2013-08-17T01:48:33Z","GEOTIFF","1978-07-28T06:45:38Z","1978-07-28T06:45:53Z","64.1563","-148.6946","64.1987","-147.097","64.8119","-148.9721","63.4999","-148.4353","64.0969","-150.2837","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00447_STD_F2318_tif.zip","263.12","-1","0","0","-1"
"SS_00447_STD_F2318","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2310","1978-07-28T06:45:53Z","2013-08-17T01:48:23Z","L1","1978-07-28T06:45:38Z","1978-07-28T06:45:53Z","64.1563","-148.6946","64.1987","-147.097","64.8119","-148.9721","63.4999","-148.4353","64.0969","-150.2837","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00447_STD_F2318_h5.zip","317.36","-1","0","0","-1"
"SS_00447_STD_F2330","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2322","1978-07-28T06:46:06Z","2013-08-17T01:42:54Z","GEOTIFF","1978-07-28T06:45:51Z","1978-07-28T06:46:06Z","63.5561","-149.7912","63.613","-148.2247","64.2059","-150.0885","62.9053","-149.5123","63.4825","-151.3479","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00447_STD_F2330_tif.zip","265.39","-1","0","0","-1"
"SS_00447_STD_F2330","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2322","1978-07-28T06:46:06Z","2013-08-17T01:42:46Z","L1","1978-07-28T06:45:51Z","1978-07-28T06:46:06Z","63.5561","-149.7912","63.613","-148.2247","64.2059","-150.0885","62.9053","-149.5123","63.4825","-151.3479","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00447_STD_F2330_h5.zip","321.75","-1","0","0","-1"
"SS_00447_STD_F2342","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2334","1978-07-28T06:46:19Z","2013-08-17T02:20:41Z","GEOTIFF","1978-07-28T06:46:03Z","1978-07-28T06:46:19Z","62.9555","-150.834","63.0232","-149.3029","63.6027","-151.1437","62.3072","-150.5428","62.8717","-152.3547","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00447_STD_F2342_tif.zip","265.99","-1","0","0","-1"
"SS_00447_STD_F2342","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2334","1978-07-28T06:46:19Z","2013-08-17T02:20:33Z","L1","1978-07-28T06:46:03Z","1978-07-28T06:46:19Z","62.9555","-150.834","63.0232","-149.3029","63.6027","-151.1437","62.3072","-150.5428","62.8717","-152.3547","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00447_STD_F2342_h5.zip","314.91","-1","0","0","-1"
"SS_00447_STD_F2354","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2346","1978-07-28T06:46:31Z","2013-08-17T01:38:57Z","GEOTIFF","1978-07-28T06:46:16Z","1978-07-28T06:46:31Z","62.351","-151.8332","62.4297","-150.3352","62.9949","-152.1547","61.706","-151.5302","62.2568","-153.3202","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00447_STD_F2354_tif.zip","265.1","-1","0","0","-1"
"SS_00447_STD_F2354","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2346","1978-07-28T06:46:31Z","2013-08-17T01:38:50Z","L1","1978-07-28T06:46:16Z","1978-07-28T06:46:31Z","62.351","-151.8332","62.4297","-150.3352","62.9949","-152.1547","61.706","-151.5302","62.2568","-153.3202","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00447_STD_F2354_h5.zip","324.6","-1","0","0","-1"
"SS_00447_STD_F2367","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2359","1978-07-28T06:46:44Z","2013-08-17T01:41:29Z","GEOTIFF","1978-07-28T06:46:29Z","1978-07-28T06:46:44Z","61.6813","-152.802","61.7646","-151.3342","62.3276","-153.138","61.0337","-152.4848","61.5827","-154.2588","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00447_STD_F2367_tif.zip","266.91","-1","0","0","-1"
"SS_00447_STD_F2367","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","447","202","2359","1978-07-28T06:46:44Z","2013-08-17T01:41:23Z","L1","1978-07-28T06:46:29Z","1978-07-28T06:46:44Z","61.6813","-152.802","61.7646","-151.3342","62.3276","-153.138","61.0337","-152.4848","61.5827","-154.2588","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00447_STD_F2367_h5.zip","321.22","-1","0","0","-1"
"SS_00605_STD_F2303","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2298","1978-08-08T07:44:57Z","2013-07-07T18:38:05Z","GEOTIFF","1978-08-08T07:44:42Z","1978-08-08T07:44:57Z","64.7427","-150.6633","64.7807","-149.0254","65.3944","-150.927","64.0902","-150.4174","64.687","-152.2929","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00605_STD_F2303_tif.zip","262.22","-1","0","0","-1"
"SS_00605_STD_F2303","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2298","1978-08-08T07:44:57Z","2013-07-07T18:37:59Z","L1","1978-08-08T07:44:42Z","1978-08-08T07:44:57Z","64.7427","-150.6633","64.7807","-149.0254","65.3944","-150.927","64.0902","-150.4174","64.687","-152.2929","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00605_STD_F2303_h5.zip","303.28","-1","0","0","-1"
"SS_00605_STD_F2315","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2310","1978-08-08T07:45:10Z","2013-07-07T18:35:52Z","GEOTIFF","1978-08-08T07:44:55Z","1978-08-08T07:45:10Z","64.1402","-151.8201","64.19","-150.2213","64.7898","-152.0996","63.4898","-151.5586","64.0734","-153.4097","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00605_STD_F2315_tif.zip","262.57","-1","0","0","-1"
"SS_00605_STD_F2315","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2310","1978-08-08T07:45:10Z","2013-07-07T18:35:46Z","L1","1978-08-08T07:44:55Z","1978-08-08T07:45:10Z","64.1402","-151.8201","64.19","-150.2213","64.7898","-152.0996","63.4898","-151.5586","64.0734","-153.4097","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00605_STD_F2315_h5.zip","315.07","-1","0","0","-1"
"SS_00605_STD_F2327","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2322","1978-08-08T07:45:23Z","2013-07-07T19:00:29Z","GEOTIFF","1978-08-08T07:45:07Z","1978-08-08T07:45:23Z","63.5383","-152.9166","63.6001","-151.3535","64.1845","-153.2116","62.891","-152.6399","63.4599","-154.4696","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00605_STD_F2327_tif.zip","261.79","-1","0","0","-1"
"SS_00605_STD_F2327","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2322","1978-08-08T07:45:23Z","2013-07-07T19:00:23Z","L1","1978-08-08T07:45:07Z","1978-08-08T07:45:23Z","63.5383","-152.9166","63.6001","-151.3535","64.1845","-153.2116","62.891","-152.6399","63.4599","-154.4696","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00605_STD_F2327_h5.zip","311.8","-1","0","0","-1"
"SS_00605_STD_F2338","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2334","1978-08-08T07:45:34Z","2013-07-07T19:04:52Z","GEOTIFF","1978-08-08T07:45:19Z","1978-08-08T07:45:34Z","62.9647","-153.8195","63.0321","-152.2816","63.6123","-154.1328","62.316","-153.5249","62.881","-155.3469","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00605_STD_F2338_tif.zip","261.6","-1","0","0","-1"
"SS_00605_STD_F2338","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2334","1978-08-08T07:45:34Z","2013-07-07T19:04:45Z","L1","1978-08-08T07:45:19Z","1978-08-08T07:45:34Z","62.9647","-153.8195","63.0321","-152.2816","63.6123","-154.1328","62.316","-153.5249","62.881","-155.3469","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00605_STD_F2338_h5.zip","316.03","-1","0","0","-1"
"SS_00605_STD_F2351","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2347","1978-08-08T07:45:48Z","2013-07-07T19:01:36Z","GEOTIFF","1978-08-08T07:45:33Z","1978-08-08T07:45:48Z","62.3109","-154.9009","62.389","-153.4009","62.9562","-155.2249","61.6644","-154.5955","62.2171","-156.3899","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00605_STD_F2351_tif.zip","263.48","-1","0","0","-1"
"SS_00605_STD_F2351","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","605","116","2347","1978-08-08T07:45:48Z","2013-07-07T19:01:29Z","L1","1978-08-08T07:45:33Z","1978-08-08T07:45:48Z","62.3109","-154.9009","62.389","-153.4009","62.9562","-155.2249","61.6644","-154.5955","62.2171","-156.3899","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00605_STD_F2351_h5.zip","317.58","-1","0","0","-1"
"SS_00691_STD_F2319","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","691","202","2315","1978-08-14T07:59:17Z","2013-07-08T18:40:24Z","GEOTIFF","1978-08-14T07:59:02Z","1978-08-14T07:59:17Z","63.8939","-149.3083","63.9411","-147.7268","64.5495","-149.59","63.2373","-149.0447","63.8298","-150.881","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00691_STD_F2319_tif.zip","264.27","-1","0","0","-1"
"SS_00691_STD_F2319","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","691","202","2315","1978-08-14T07:59:17Z","2013-07-08T18:40:18Z","L1","1978-08-14T07:59:02Z","1978-08-14T07:59:17Z","63.8939","-149.3083","63.9411","-147.7268","64.5495","-149.59","63.2373","-149.0447","63.8298","-150.881","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00691_STD_F2319_h5.zip","318.95","-1","0","0","-1"
"SS_00691_STD_F2331","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","691","202","2327","1978-08-14T07:59:29Z","2013-07-08T18:42:32Z","GEOTIFF","1978-08-14T07:59:14Z","1978-08-14T07:59:29Z","63.2941","-150.38","63.3495","-148.8395","63.9504","-150.6704","62.6369","-150.1076","63.2226","-151.9112","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00691_STD_F2331_tif.zip","266.62","-1","0","0","-1"
"SS_00691_STD_F2331","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","691","202","2327","1978-08-14T07:59:29Z","2013-07-08T18:42:26Z","L1","1978-08-14T07:59:14Z","1978-08-14T07:59:29Z","63.2941","-150.38","63.3495","-148.8395","63.9504","-150.6704","62.6369","-150.1076","63.2226","-151.9112","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00691_STD_F2331_h5.zip","317.99","-1","0","0","-1"
"SS_00691_STD_F2369","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","691","202","2365","1978-08-14T08:00:09Z","2013-07-01T14:14:28Z","GEOTIFF","1978-08-14T07:59:53Z","1978-08-14T08:00:09Z","61.3977","-153.4472","61.4868","-152.0066","62.0434","-153.7746","60.7508","-153.1378","61.2939","-154.8766","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00691_STD_F2369_tif.zip","267.09","-1","0","0","-1"
"SS_00691_STD_F2369","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","691","202","2365","1978-08-14T08:00:09Z","2013-07-01T14:14:21Z","L1","1978-08-14T07:59:53Z","1978-08-14T08:00:09Z","61.3977","-153.4472","61.4868","-152.0066","62.0434","-153.7746","60.7508","-153.1378","61.2939","-154.8766","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00691_STD_F2369_h5.zip","298","-1","0","0","-1"
"SS_00720_STD_F2294","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","720","231","2290","1978-08-16T08:36:42Z","2013-07-22T08:03:05Z","GEOTIFF","1978-08-16T08:36:27Z","1978-08-16T08:36:42Z","65.1451","-154.2566","65.1704","-152.603","65.8036","-154.4967","64.4859","-154.0334","65.1021","-155.9034","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00720_STD_F2294_tif.zip","263.85","-1","0","0","-1"
"SS_00720_STD_F2294","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","720","231","2290","1978-08-16T08:36:42Z","2013-07-22T08:02:58Z","L1","1978-08-16T08:36:27Z","1978-08-16T08:36:42Z","65.1451","-154.2566","65.1704","-152.603","65.8036","-154.4967","64.4859","-154.0334","65.1021","-155.9034","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00720_STD_F2294_h5.zip","309.7","-1","0","0","-1"
"SS_00720_STD_F2295","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","720","231","2291","1978-08-16T08:36:43Z","2013-08-22T16:07:34Z","GEOTIFF","1978-08-16T08:36:28Z","1978-08-16T08:36:43Z","65.1053","-154.338","65.1305","-152.6889","65.7646","-154.5777","64.4453","-154.1152","65.0624","-155.9804","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00720_STD_F2295_tif.zip","264.1","-1","0","0","-1"
"SS_00720_STD_F2295","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","720","231","2291","1978-08-16T08:36:43Z","2013-08-22T16:07:28Z","L1","1978-08-16T08:36:28Z","1978-08-16T08:36:43Z","65.1053","-154.338","65.1305","-152.6889","65.7646","-154.5777","64.4453","-154.1152","65.0624","-155.9804","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00720_STD_F2295_h5.zip","311.69","-1","0","0","-1"
"SS_00720_STD_F2306","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","720","231","2302","1978-08-16T08:36:55Z","2013-07-22T08:05:04Z","GEOTIFF","1978-08-16T08:36:40Z","1978-08-16T08:36:55Z","64.5474","-155.4474","64.5845","-153.8333","65.2041","-155.7052","63.8899","-155.2068","64.4931","-157.0535","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00720_STD_F2306_tif.zip","262.88","-1","0","0","-1"
"SS_00720_STD_F2306","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","720","231","2302","1978-08-16T08:36:55Z","2013-07-22T08:04:58Z","L1","1978-08-16T08:36:40Z","1978-08-16T08:36:55Z","64.5474","-155.4474","64.5845","-153.8333","65.2041","-155.7052","63.8899","-155.2068","64.4931","-157.0535","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00720_STD_F2306_h5.zip","293.02","-1","0","0","-1"
"SS_00806_STD_F2307","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","806","73","2300","1978-08-22T08:47:05Z","2013-08-18T14:35:21Z","GEOTIFF","1978-08-22T08:46:50Z","1978-08-22T08:47:05Z","64.6603","-151.9609","64.7227","-150.3915","65.2964","-152.1775","64.0234","-151.7585","64.5821","-153.5201","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00806_STD_F2307_tif.zip","262.81","-1","0","0","-1"
"SS_00806_STD_F2307","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","806","73","2300","1978-08-22T08:47:05Z","2013-08-18T14:35:15Z","L1","1978-08-22T08:46:50Z","1978-08-22T08:47:05Z","64.6603","-151.9609","64.7227","-150.3915","65.2964","-152.1775","64.0234","-151.7585","64.5821","-153.5201","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00806_STD_F2307_h5.zip","305.84","-1","0","0","-1"
"SS_00806_STD_F2319","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","806","73","2312","1978-08-22T08:47:18Z","2013-08-18T14:30:04Z","GEOTIFF","1978-08-22T08:47:03Z","1978-08-22T08:47:18Z","64.043","-153.0231","64.1135","-151.4833","64.6795","-153.2632","63.4057","-152.7979","63.957","-154.5522","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00806_STD_F2319_tif.zip","262.92","-1","0","0","-1"
"SS_00806_STD_F2319","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","806","73","2312","1978-08-22T08:47:18Z","2013-08-18T14:29:59Z","L1","1978-08-22T08:47:03Z","1978-08-22T08:47:18Z","64.043","-153.0231","64.1135","-151.4833","64.6795","-153.2632","63.4057","-152.7979","63.957","-154.5522","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/SS/SS_00806_STD_F2319_h5.zip","314.69","-1","0","0","-1"
"SS_00806_STD_F2331","SEASAT","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","806","73","2324","1978-08-22T08:47:30Z","2013-08-18T14:34:17Z","GEOTIFF","1978-08-22T08:47:15Z","1978-08-22T08:47:30Z","63.4414","-154.0905","63.5223","-152.5864","64.0758","-154.3451","62.8059","-153.8511","63.3454","-155.5834","NA","DESCENDING","https://datapool.asf.alaska.edu/GEOTIFF/SS/SS_00806_STD_F2331_tif.zip","262.71","-1","0","0","-1"
